Date,Level_ft,Conductivity,Water_temp_degF,Temperature in C
2/11/14 21:06,0.266172,0.257,28.22,-2.1
2/11/14 21:21,0.27203368,0.212,28.04,-2.2
2/11/14 21:36,0.25471032,0.182,27.68,-2.4
2/11/14 21:51,0.26703368,0.164,27.5,-2.5
2/11/14 22:06,0.26283368,0.147,27.14,-2.7
2/11/14 22:21,0.2834804,0.132,26.96,-2.8
2/11/14 22:36,0.26765704,0.116,26.6,-3
2/11/14 22:51,0.26965704,0.104,26.42,-3.1
2/11/14 23:06,0.27385704,0.099,26.24,-3.2
2/11/14 23:21,0.24881032,0.091,26.06,-3.3
2/11/14 23:36,0.25523368,0.083,25.88,-3.4
2/11/14 23:51,0.25623368,0.079,25.88,-3.4
2/12/14 0:06,0.25633368,0.072,25.7,-3.5
2/12/14 0:21,0.26925704,0.068,25.52,-3.6
2/12/14 0:36,0.26009536,0.063,25.34,-3.7
2/12/14 0:51,0.26509536,0.059,25.16,-3.8
2/12/14 1:06,0.24531032,0.054,24.98,-3.9
2/12/14 1:21,0.25763368,0.05,24.98,-3.9
2/12/14 1:36,0.250372,0.046,24.8,-4
2/12/14 1:51,0.25719536,0.042,24.62,-4.1
2/12/14 2:06,0.25379536,0.039,24.44,-4.2
2/12/14 2:21,0.24063368,0.036,24.26,-4.3
2/12/14 2:36,0.23471032,0.034,24.08,-4.4
2/12/14 2:51,0.22961032,0.031,24.08,-4.4
2/12/14 3:06,0.23679536,0.03,23.9,-4.5
2/12/14 3:21,0.22459536,0.029,23.9,-4.5
2/12/14 3:36,0.22479536,0.027,23.72,-4.6
2/12/14 3:51,0.21463368,0.025,23.72,-4.6
2/12/14 4:06,0.24111872,0.023,23.54,-4.7
2/12/14 4:21,0.21621032,0.02,23.54,-4.7
2/12/14 4:36,0.24191872,0.019,23.36,-4.8
2/12/14 4:51,0.23531872,0.018,23.18,-4.9
2/12/14 5:06,0.23791872,0.016,23.18,-4.9
2/12/14 5:21,0.22323368,0.015,23,-5
2/12/14 5:36,0.23529536,0.013,22.82,-5.1
2/12/14 5:51,0.24489536,0.012,22.82,-5.1
2/12/14 6:06,0.23051032,0.011,22.64,-5.2
2/12/14 6:21,0.22591032,0.01,22.64,-5.2
2/12/14 6:36,0.221572,0.008,22.46,-5.3
2/12/14 6:51,0.23763368,0.008,22.46,-5.3
2/12/14 7:06,0.23409536,0.007,22.28,-5.4
2/12/14 7:21,0.24535704,0.005,22.28,-5.4
2/12/14 7:36,0.219372,0.005,22.28,-5.4
2/12/14 7:51,0.23399536,0.004,22.1,-5.5
2/12/14 8:06,0.24195704,0.004,22.1,-5.5
2/12/14 8:21,0.22065704,0.003,22.1,-5.5
2/12/14 8:36,0.24430376,0.004,22.1,-5.5
2/12/14 8:51,0.21561872,0.006,22.46,-5.3
2/12/14 9:06,0.20491872,0.009,22.64,-5.2
2/12/14 9:21,0.19545704,0.012,23,-5
2/12/14 9:36,0.19105704,0.015,23.36,-4.8
2/12/14 9:51,0.158972,0.018,23.54,-4.7
2/12/14 10:06,0.15923368,0.023,23.9,-4.5
2/12/14 10:21,0.15901872,0.03,24.44,-4.2
2/12/14 10:36,0.1691804,0.035,24.98,-3.9
2/12/14 10:51,0.14669536,0.043,25.34,-3.7
2/12/14 11:06,0.14413368,0.051,25.88,-3.4
2/12/14 11:21,0.13665704,0.062,26.24,-3.2
2/12/14 11:36,0.14155704,0.073,26.6,-3
2/12/14 11:51,0.11999536,0.078,26.78,-2.9
2/12/14 12:06,0.11659536,0.086,27.14,-2.7
2/12/14 12:21,0.14001872,0.1,27.32,-2.6
2/12/14 12:36,0.13189536,0.115,27.5,-2.5
2/12/14 12:51,0.12029536,0.142,27.86,-2.3
2/12/14 13:06,0.10211032,0.133,28.04,-2.2
2/12/14 13:21,0.12993368,0.151,28.22,-2.1
2/12/14 13:36,0.13351032,0.171,28.4,-2
2/12/14 13:51,0.12902528,0.185,28.4,-2
2/12/14 14:06,0.12830192,0.196,28.4,-2
2/12/14 14:21,0.15120192,0.206,28.58,-1.9
2/12/14 14:36,0.1401552,0.214,28.58,-1.9
2/12/14 14:51,0.15271688,0.215,28.58,-1.9
2/12/14 15:06,0.18802528,0.2,28.58,-1.9
2/12/14 15:21,0.1438552,0.18,28.58,-1.9
2/12/14 15:36,0.16404024,0.164,28.4,-2
2/12/14 15:51,0.1687636,0.149,28.4,-2
2/12/14 16:06,0.15401688,0.131,28.22,-2.1
2/12/14 16:21,0.15659352,0.115,28.04,-2.2
2/12/14 16:36,0.15893184,0.102,27.86,-2.3
2/12/14 16:51,0.16197016,0.094,27.86,-2.3
2/12/14 17:06,0.15930848,0.086,27.68,-2.4
2/12/14 17:21,0.16192344,0.078,27.5,-2.5
2/12/14 17:36,0.15936176,0.073,27.5,-2.5
2/12/14 17:51,0.1638384,0.07,27.32,-2.6
2/12/14 18:06,0.15135336,0.065,27.14,-2.7
2/12/14 18:21,0.15183,0.062,27.14,-2.7
2/12/14 18:36,0.15833,0.06,26.96,-2.8
2/12/14 18:51,0.17533,0.059,26.96,-2.8
2/12/14 19:06,0.16586832,0.057,26.96,-2.8
2/12/14 19:21,0.16613,0.057,26.96,-2.8
2/12/14 19:36,0.15646832,0.056,26.78,-2.9
2/12/14 19:51,0.16014496,0.056,26.78,-2.9
2/12/14 20:06,0.15534496,0.056,26.78,-2.9
2/12/14 20:21,0.18189168,0.054,26.78,-2.9
2/12/14 20:36,0.15710664,0.05,26.78,-2.9
2/12/14 20:51,0.16850664,0.049,26.6,-3
2/12/14 21:06,0.16904496,0.047,26.6,-3
2/12/14 21:21,0.15589824,0.047,26.6,-3
2/12/14 21:36,0.18368328,0.047,26.6,-3
2/12/14 21:51,0.1472132,0.046,26.6,-3
2/12/14 22:06,0.1643132,0.048,26.6,-3
2/12/14 22:21,0.16228984,0.049,26.6,-3
2/12/14 22:36,0.1588048,0.05,26.6,-3
2/12/14 22:51,0.1665048,0.051,26.78,-2.9
2/12/14 23:06,0.15818144,0.053,26.78,-2.9
2/12/14 23:21,0.16858144,0.052,26.78,-2.9
2/12/14 23:36,0.17911976,0.055,26.78,-2.9
2/12/14 23:51,0.1746964,0.057,26.78,-2.9
2/13/14 0:06,0.16304968,0.059,26.96,-2.8
2/13/14 0:21,0.18647304,0.061,26.96,-2.8
2/13/14 0:36,0.19857304,0.064,26.96,-2.8
2/13/14 0:51,0.2134964,0.066,26.96,-2.8
2/13/14 1:06,0.21597304,0.068,27.14,-2.7
2/13/14 1:21,0.206188,0.07,27.14,-2.7
2/13/14 1:36,0.20250296,0.072,27.14,-2.7
2/13/14 1:51,0.240388,0.075,27.14,-2.7
2/13/14 2:06,0.22760296,0.078,27.32,-2.6
2/13/14 2:21,0.21121792,0.081,27.32,-2.6
2/13/14 2:36,0.23681792,0.084,27.32,-2.6
2/13/14 2:51,0.23805624,0.087,27.5,-2.5
2/13/14 3:06,0.22433288,0.09,27.5,-2.5
2/13/14 3:21,0.23020952,0.092,27.5,-2.5
2/13/14 3:36,0.2106628,0.095,27.5,-2.5
2/13/14 3:51,0.2281628,0.097,27.68,-2.4
2/13/14 4:06,0.2173544,0.099,27.68,-2.4
2/13/14 4:21,0.21936936,0.102,27.68,-2.4
2/13/14 4:36,0.21102264,0.105,27.68,-2.4
2/13/14 4:51,0.22762264,0.107,27.68,-2.4
2/13/14 5:06,0.20877592,0.109,27.68,-2.4
2/13/14 5:21,0.22307592,0.11,27.86,-2.3
2/13/14 5:36,0.2134292,0.112,27.86,-2.3
2/13/14 5:51,0.21274416,0.114,27.86,-2.3
2/13/14 6:06,0.21645912,0.115,27.86,-2.3
2/13/14 6:21,0.21665912,0.117,27.86,-2.3
2/13/14 6:36,0.20797408,0.119,27.86,-2.3
2/13/14 6:51,0.21548904,0.121,27.86,-2.3
2/13/14 7:06,0.20364232,0.122,27.86,-2.3
2/13/14 7:21,0.22588064,0.124,27.86,-2.3
2/13/14 7:36,0.2264956,0.125,28.04,-2.2
2/13/14 7:51,0.23885728,0.126,28.04,-2.2
2/13/14 8:06,0.22857224,0.128,28.04,-2.2
2/13/14 8:21,0.22677224,0.129,28.04,-2.2
2/13/14 8:36,0.22194888,0.131,28.04,-2.2
2/13/14 8:51,0.24007224,0.133,28.04,-2.2
2/13/14 9:06,0.23773392,0.134,28.04,-2.2
2/13/14 9:21,0.22754888,0.134,28.04,-2.2
2/13/14 9:36,0.24374888,0.135,28.04,-2.2
2/13/14 9:51,0.23336384,0.136,28.04,-2.2
2/13/14 10:06,0.25084048,0.137,28.04,-2.2
2/13/14 10:21,0.23991712,0.138,28.22,-2.1
2/13/14 10:36,0.24075544,0.14,28.22,-2.1
2/13/14 10:51,0.26149376,0.142,28.22,-2.1
2/13/14 11:06,0.23362368,0.143,28.22,-2.1
2/13/14 11:21,0.25658536,0.143,28.22,-2.1
2/13/14 11:36,0.25610032,0.144,28.22,-2.1
2/13/14 11:51,0.272462,0.145,28.22,-2.1
2/13/14 12:06,0.26211528,0.147,28.22,-2.1
2/13/14 12:21,0.25423024,0.148,28.22,-2.1
2/13/14 12:36,0.27140688,0.15,28.22,-2.1
2/13/14 12:51,0.28060688,0.153,28.22,-2.1
2/13/14 13:06,0.28208352,0.162,28.4,-2
2/13/14 13:21,0.27836016,0.166,28.4,-2
2/13/14 13:36,0.30332184,0.177,28.4,-2
2/13/14 13:51,0.30886016,0.182,28.58,-1.9
2/13/14 14:06,0.32686016,0.186,28.58,-1.9
2/13/14 14:21,0.31225176,0.191,28.58,-1.9
2/13/14 14:36,0.3251284,0.194,28.58,-1.9
2/13/14 14:51,0.34576672,0.195,28.58,-1.9
2/13/14 15:06,0.39996016,0.195,28.58,-1.9
2/13/14 15:21,0.42342184,0.196,28.58,-1.9
2/13/14 15:36,0.45856856,0.202,28.58,-1.9
2/13/14 15:51,0.48281528,0.203,28.58,-1.9
2/13/14 16:06,0.50127696,0.202,28.58,-1.9
2/13/14 16:21,0.52043864,0.201,28.76,-1.8
2/13/14 16:36,0.54210032,0.2,28.76,-1.8
2/13/14 16:51,0.54553864,0.199,28.76,-1.8
2/13/14 17:06,0.56581528,0.198,28.76,-1.8
2/13/14 17:21,0.59178536,0.197,28.76,-1.8
2/13/14 17:36,0.578862,0.197,28.76,-1.8
2/13/14 17:51,0.61172368,0.2,28.76,-1.8
2/13/14 18:06,0.598362,0.206,28.76,-1.8
2/13/14 18:21,0.59683864,0.211,28.76,-1.8
2/13/14 18:36,0.618362,0.213,28.76,-1.8
2/13/14 18:51,0.63458536,0.212,28.76,-1.8
2/13/14 19:06,0.64554704,0.209,28.76,-1.8
2/13/14 19:21,0.6592704,0.204,28.76,-1.8
2/13/14 19:36,0.6499704,0.2,28.76,-1.8
2/13/14 19:51,0.67141712,0.195,28.76,-1.8
2/13/14 20:06,0.66219376,0.19,28.76,-1.8
2/13/14 20:21,0.67599376,0.186,28.58,-1.9
2/13/14 20:36,0.68925544,0.183,28.76,-1.8
2/13/14 20:51,0.69451712,0.182,28.58,-1.9
2/13/14 21:06,0.68715544,0.183,28.58,-1.9
2/13/14 21:21,0.69015544,0.184,28.58,-1.9
2/13/14 21:36,0.69941712,0.187,28.58,-1.9
2/13/14 21:51,0.6734704,0.191,28.58,-1.9
2/13/14 22:06,0.71014048,0.194,28.76,-1.8
2/13/14 22:21,0.6952788,0.196,28.76,-1.8
2/13/14 22:36,0.6919788,0.199,28.76,-1.8
2/13/14 22:51,0.69324048,0.201,28.76,-1.8
2/13/14 23:06,0.70456384,0.203,28.76,-1.8
2/13/14 23:21,0.70166384,0.205,28.76,-1.8
2/13/14 23:36,0.69490216,0.206,28.76,-1.8
2/13/14 23:51,0.69936384,0.207,28.76,-1.8
2/14/14 0:06,0.70006384,0.209,28.76,-1.8
2/14/14 0:21,0.69494048,0.211,28.76,-1.8
2/14/14 0:36,0.70226384,0.212,28.76,-1.8
2/14/14 0:51,0.7066872,0.214,28.76,-1.8
2/14/14 1:06,0.70334888,0.217,28.76,-1.8
2/14/14 1:21,0.70641056,0.219,28.76,-1.8
2/14/14 1:36,0.6827872,0.221,28.76,-1.8
2/14/14 1:51,0.69913392,0.222,28.76,-1.8
2/14/14 2:06,0.6884956,0.226,28.76,-1.8
2/14/14 2:21,0.68855728,0.228,28.76,-1.8
2/14/14 2:36,0.69331896,0.23,28.76,-1.8
2/14/14 2:51,0.706704,0.233,28.76,-1.8
2/14/14 3:06,0.68324232,0.235,28.94,-1.7
2/14/14 3:21,0.70242736,0.236,28.94,-1.7
2/14/14 3:36,0.70505072,0.238,28.94,-1.7
2/14/14 3:51,0.69215072,0.241,28.94,-1.7
2/14/14 4:06,0.69745072,0.243,28.94,-1.7
2/14/14 4:21,0.7045124,0.244,28.94,-1.7
2/14/14 4:36,0.69637408,0.244,28.94,-1.7
2/14/14 4:51,0.70165912,0.246,28.94,-1.7
2/14/14 5:06,0.70835912,0.248,28.94,-1.7
2/14/14 5:21,0.69369744,0.25,28.94,-1.7
2/14/14 5:36,0.68919744,0.251,28.94,-1.7
2/14/14 5:51,0.68439744,0.252,28.94,-1.7
2/14/14 6:06,0.68505912,0.257,28.94,-1.7
2/14/14 6:21,0.68199744,0.259,28.94,-1.7
2/14/14 6:36,0.67849744,0.261,28.94,-1.7
2/14/14 6:51,0.68215912,0.263,28.94,-1.7
2/14/14 7:06,0.68788248,0.265,28.94,-1.7
2/14/14 7:21,0.67278248,0.255,28.94,-1.7
2/14/14 7:36,0.67514416,0.256,28.94,-1.7
2/14/14 7:51,0.68086752,0.26,28.94,-1.7
2/14/14 8:06,0.66256752,0.26,28.94,-1.7
2/14/14 8:21,0.6548292,0.262,28.94,-1.7
2/14/14 8:36,0.65945256,0.264,28.94,-1.7
2/14/14 8:51,0.65571424,0.272,28.94,-1.7
2/14/14 9:06,0.64111424,0.276,28.94,-1.7
2/14/14 9:21,0.63679928,0.28,28.94,-1.7
2/14/14 9:36,0.62646096,0.282,28.94,-1.7
2/14/14 9:51,0.59889928,0.284,28.94,-1.7
2/14/14 10:06,0.61476096,0.287,29.12,-1.6
2/14/14 10:21,0.61139928,0.29,29.12,-1.6
2/14/14 10:36,0.59821424,0.293,29.12,-1.6
2/14/14 10:51,0.56657592,0.285,29.12,-1.6
2/14/14 11:06,0.52597592,0.298,29.12,-1.6
2/14/14 11:21,0.49325256,0.3,29.12,-1.6
2/14/14 11:36,0.48425256,0.302,29.12,-1.6
2/14/14 11:51,0.47455256,0.303,29.12,-1.6
2/14/14 12:06,0.49851424,0.306,29.12,-1.6
2/14/14 12:21,0.51741424,0.309,29.12,-1.6
2/14/14 12:36,0.51707592,0.313,29.12,-1.6
2/14/14 12:51,0.5144376,0.321,29.12,-1.6
2/14/14 13:06,0.51387592,0.325,29.12,-1.6
2/14/14 13:21,0.5285376,0.33,29.12,-1.6
2/14/14 13:36,0.5002376,0.335,29.12,-1.6
2/14/14 13:51,0.51959928,0.337,29.12,-1.6
2/14/14 14:06,0.52682264,0.34,29.12,-1.6
2/14/14 14:21,0.55650768,0.343,29.12,-1.6
2/14/14 14:36,0.5746544,0.346,29.12,-1.6
2/14/14 14:51,0.56810112,0.348,29.12,-1.6
2/14/14 15:06,0.58990112,0.348,29.12,-1.6
2/14/14 15:21,0.59874784,0.351,29.12,-1.6
2/14/14 15:36,0.63999456,0.354,29.3,-1.5
2/14/14 15:51,0.6572796,0.356,29.3,-1.5
2/14/14 16:06,0.67800296,0.352,29.3,-1.5
2/14/14 16:21,0.75023472,0.351,29.3,-1.5
2/14/14 16:36,0.79092816,0.353,29.3,-1.5
2/14/14 16:51,0.8537216,0.349,29.3,-1.5
2/14/14 17:06,0.89607672,0.349,29.3,-1.5
2/14/14 17:21,0.97091688,0.35,29.3,-1.5
2/14/14 17:36,1.01904864,0.354,29.3,-1.5
2/14/14 17:51,1.07600376,0.36,29.3,-1.5
2/14/14 18:06,1.11755888,0.377,29.3,-1.5
2/14/14 18:21,1.08205048,0.269,29.48,-1.4
2/14/14 18:36,1.02939536,0.263,29.48,-1.4
2/14/14 18:51,0.96637856,0.263,29.48,-1.4
2/14/14 19:06,1.03731872,0.257,29.3,-1.5
2/14/14 19:21,1.08335048,0.253,29.3,-1.5
2/14/14 19:36,1.09903552,0.252,29.3,-1.5
2/14/14 19:51,1.1447056,0.253,29.3,-1.5
2/14/14 20:06,1.16192896,0.254,29.3,-1.5
2/14/14 20:21,1.19979904,0.251,29.3,-1.5
2/14/14 20:36,1.23556912,0.247,29.3,-1.5
2/14/14 20:51,1.2412308,0.242,29.3,-1.5
2/14/14 21:06,1.2693392,0.236,29.3,-1.5
2/14/14 21:21,1.2969476,0.23,29.3,-1.5
2/14/14 21:36,1.30960928,0.224,29.12,-1.6
2/14/14 21:51,1.336756,0.217,29.3,-1.5
2/14/14 22:06,1.35190272,0.212,29.12,-1.6
2/14/14 22:21,1.36422608,0.208,29.12,-1.6
2/14/14 22:36,1.37432608,0.206,29.12,-1.6
2/14/14 22:51,1.38718776,0.208,29.12,-1.6
2/14/14 23:06,1.37642608,0.212,29.12,-1.6
2/14/14 23:21,1.38278776,0.218,29.3,-1.5
2/14/14 23:36,1.3938728,0.224,29.3,-1.5
2/14/14 23:51,1.38331112,0.23,29.3,-1.5
2/15/14 0:06,1.37861112,0.235,29.3,-1.5
2/15/14 0:21,1.36711112,0.242,29.3,-1.5
2/15/14 0:36,1.36864944,0.25,29.3,-1.5
2/15/14 0:51,1.36214944,0.25,29.48,-1.4
2/15/14 1:06,1.35472608,0.256,29.48,-1.4
2/15/14 1:21,1.32551768,0.261,29.48,-1.4
2/15/14 1:36,1.320556,0.265,29.48,-1.4
2/15/14 1:51,1.314156,0.269,29.48,-1.4
2/15/14 2:06,1.32091768,0.274,29.48,-1.4
2/15/14 2:21,1.29337096,0.279,29.48,-1.4
2/15/14 2:36,1.29370928,0.283,29.48,-1.4
2/15/14 2:51,1.26480088,0.277,29.48,-1.4
2/15/14 3:06,1.25667752,0.278,29.48,-1.4
2/15/14 3:21,1.2349308,0.28,29.48,-1.4
2/15/14 3:36,1.2196224,0.283,29.48,-1.4
2/15/14 3:51,1.20899904,0.284,29.48,-1.4
2/15/14 4:06,1.19435232,0.287,29.48,-1.4
2/15/14 4:21,1.15988224,0.287,29.48,-1.4
2/15/14 4:36,1.14852056,0.29,29.48,-1.4
2/15/14 4:51,1.1335972,0.289,29.48,-1.4
2/15/14 5:06,1.1375972,0.29,29.48,-1.4
2/15/14 5:21,1.11607384,0.295,29.48,-1.4
2/15/14 5:36,1.0982888,0.295,29.48,-1.4
2/15/14 5:51,1.09390376,0.295,29.48,-1.4
2/15/14 6:06,1.0832804,0.297,29.48,-1.4
2/15/14 6:21,1.056572,0.289,29.48,-1.4
2/15/14 6:36,1.05088696,0.294,29.48,-1.4
2/15/14 6:51,1.0458636,0.298,29.48,-1.4
2/15/14 7:06,1.03424024,0.299,29.48,-1.4
2/15/14 7:21,1.03444024,0.303,29.48,-1.4
2/15/14 7:36,1.03234024,0.312,29.66,-1.3
2/15/14 7:51,1.01239352,0.316,29.48,-1.4
2/15/14 8:06,1.01489352,0.319,29.66,-1.3
2/15/14 8:21,1.00140848,0.322,29.66,-1.3
2/15/14 8:36,1.00957016,0.332,29.66,-1.3
2/15/14 8:51,0.9941468,0.332,29.66,-1.3
2/15/14 9:06,0.97456176,0.339,29.66,-1.3
2/15/14 9:21,0.9612384,0.338,29.66,-1.3
2/15/14 9:36,0.94977672,0.34,29.66,-1.3
2/15/14 9:51,0.9476384,0.343,29.66,-1.3
2/15/14 10:06,0.94247672,0.351,29.66,-1.3
2/15/14 10:21,0.94427672,0.349,29.66,-1.3
2/15/14 10:36,0.91343,0.348,29.66,-1.3
2/15/14 10:51,0.91829168,0.344,29.66,-1.3
2/15/14 11:06,0.90793,0.346,29.66,-1.3
2/15/14 11:21,0.90263,0.344,29.66,-1.3
2/15/14 11:36,0.87999168,0.351,29.66,-1.3
2/15/14 11:51,0.86180664,0.353,29.66,-1.3
2/15/14 12:06,0.86304496,0.353,29.66,-1.3
2/15/14 12:21,0.86778328,0.355,29.66,-1.3
2/15/14 12:36,0.87984496,0.359,29.66,-1.3
2/15/14 12:51,0.91405336,0.364,29.66,-1.3
2/15/14 13:06,0.91079168,0.367,29.66,-1.3
2/15/14 13:21,0.92345336,0.369,29.66,-1.3
2/15/14 13:36,0.93671504,0.376,29.66,-1.3
2/15/14 13:51,0.93821504,0.381,29.66,-1.3
2/15/14 14:06,0.9566384,0.387,29.66,-1.3
2/15/14 14:21,0.97752344,0.427,29.66,-1.3
2/15/14 14:36,0.99278512,0.431,29.66,-1.3
2/15/14 14:51,0.99860848,0.433,29.66,-1.3
2/15/14 15:06,1.00233184,0.434,29.66,-1.3
2/15/14 15:21,1.00751688,0.432,29.48,-1.4
2/15/14 15:36,1.01484024,0.428,29.48,-1.4
2/15/14 15:51,1.02698696,0.423,29.48,-1.4
2/15/14 16:06,1.02534864,0.417,29.48,-1.4
2/15/14 16:21,1.02041032,0.411,29.48,-1.4
2/15/14 16:36,1.03753368,0.404,29.48,-1.4
2/15/14 16:51,1.03203368,0.398,29.48,-1.4
2/15/14 17:06,1.01771872,0.392,29.48,-1.4
2/15/14 17:21,1.01635704,0.387,29.48,-1.4
2/15/14 17:36,1.0191804,0.382,29.48,-1.4
2/15/14 17:51,1.0167804,0.377,29.48,-1.4
2/15/14 18:06,1.0408888,0.372,29.48,-1.4
2/15/14 18:21,1.0316888,0.368,29.48,-1.4
2/15/14 18:36,1.03731216,0.364,29.48,-1.4
2/15/14 18:51,1.02085048,0.359,29.48,-1.4
2/15/14 19:06,1.01315048,0.355,29.48,-1.4
2/15/14 19:21,1.00505048,0.351,29.48,-1.4
2/15/14 19:36,0.99563552,0.347,29.48,-1.4
2/15/14 19:51,0.97411216,0.341,29.48,-1.4
2/15/14 20:06,0.98117384,0.339,29.48,-1.4
2/15/14 20:21,0.97367384,0.334,29.48,-1.4
2/15/14 20:36,0.97221216,0.328,29.48,-1.4
2/15/14 20:51,0.96715048,0.323,29.48,-1.4
2/15/14 21:06,0.9609888,0.314,29.48,-1.4
2/15/14 21:21,0.96811216,0.312,29.48,-1.4
2/15/14 21:36,0.96767384,0.312,29.48,-1.4
2/15/14 21:51,0.94941216,0.311,29.48,-1.4
2/15/14 22:06,0.91055048,0.311,29.48,-1.4
2/15/14 22:21,0.92247384,0.311,29.48,-1.4
2/15/14 22:36,0.93291216,0.312,29.48,-1.4
2/15/14 22:51,0.92001216,0.313,29.48,-1.4
2/15/14 23:06,0.91487384,0.314,29.48,-1.4
2/15/14 23:21,0.90961216,0.315,29.48,-1.4
2/15/14 23:36,0.88712712,0.317,29.48,-1.4
2/15/14 23:51,0.87896544,0.317,29.48,-1.4
2/16/14 0:06,0.88296544,0.319,29.48,-1.4
2/16/14 0:21,-0.66595792,0.32,29.48,-1.4
2/16/14 0:36,-0.5234112,0.321,29.48,-1.4
2/16/14 0:51,-0.25768128,0.322,29.48,-1.4
2/16/14 1:06,-0.14218128,0.323,29.48,-1.4
2/16/14 1:21,0.35721872,0.323,29.48,-1.4
2/16/14 1:36,0.7778804,0.324,29.48,-1.4
2/16/14 1:51,1.09589536,0.324,29.48,-1.4
2/16/14 2:06,1.25575704,0.324,29.48,-1.4
2/16/14 2:21,1.2221804,0.323,29.48,-1.4
2/16/14 2:36,1.26005704,0.323,29.48,-1.4
2/16/14 2:51,1.26695704,0.322,29.48,-1.4
2/16/14 3:06,1.27559536,0.322,29.48,-1.4
2/16/14 3:21,1.06663368,0.321,29.48,-1.4
2/16/14 3:36,1.05474864,0.32,29.48,-1.4
2/16/14 3:51,1.22103368,0.319,29.48,-1.4
2/16/14 4:06,1.10253368,0.32,29.48,-1.4
2/16/14 4:21,1.10454864,0.322,29.48,-1.4
2/16/14 4:36,1.16924024,0.32,29.48,-1.4
2/16/14 4:51,1.17521688,0.319,29.48,-1.4
2/16/14 5:06,1.19519352,0.319,29.48,-1.4
2/16/14 5:21,1.24589352,0.318,29.48,-1.4
2/16/14 5:36,1.2178468,0.317,29.48,-1.4
2/16/14 5:51,1.23113184,0.316,29.48,-1.4
2/16/14 6:06,1.27133184,0.315,29.48,-1.4
2/16/14 6:21,1.2755468,0.314,29.48,-1.4
2/16/14 6:36,1.2902468,0.313,29.48,-1.4
2/16/14 6:51,1.34160848,0.313,29.48,-1.4
2/16/14 7:06,1.3750468,0.313,29.48,-1.4
2/16/14 7:21,1.41330008,0.313,29.48,-1.4
2/16/14 7:36,1.55276176,0.313,29.48,-1.4
2/16/14 7:51,1.64618512,0.313,29.48,-1.4
2/16/14 8:06,1.72602344,0.313,29.48,-1.4
2/16/14 8:21,1.87298512,0.314,29.48,-1.4
2/16/14 8:36,1.46730848,0.315,29.48,-1.4
2/16/14 8:51,1.1090468,0.315,29.48,-1.4
2/16/14 9:06,0.6140468,0.315,29.48,-1.4
2/16/14 9:21,0.28438512,0.316,29.48,-1.4
2/16/14 9:36,-0.2291532,0.317,29.48,-1.4
2/16/14 9:51,-0.08891488,0.317,29.48,-1.4
2/16/14 10:06,0.53680848,0.318,29.48,-1.4
2/16/14 10:21,0.48692344,0.319,29.48,-1.4
2/16/14 10:36,0.47762344,0.321,29.48,-1.4
2/16/14 10:51,0.48796176,0.323,29.48,-1.4
2/16/14 11:06,0.46552344,0.325,29.48,-1.4
2/16/14 11:21,0.4153384,0.326,29.48,-1.4
2/16/14 11:36,0.41436176,0.327,29.48,-1.4
2/16/14 11:51,0.4252384,0.328,29.48,-1.4
2/16/14 12:06,0.43460008,0.329,29.48,-1.4
2/16/14 12:21,0.41265336,0.331,29.48,-1.4
2/16/14 12:36,0.41145336,0.332,29.48,-1.4
2/16/14 12:51,0.41745336,0.334,29.48,-1.4
2/16/14 13:06,0.40865336,0.336,29.48,-1.4
2/16/14 13:21,0.39624496,0.337,29.48,-1.4
2/16/14 13:36,0.39630664,0.338,29.48,-1.4
2/16/14 13:51,0.42900664,0.339,29.48,-1.4
2/16/14 14:06,0.44204496,0.341,29.48,-1.4
2/16/14 14:21,0.42275992,0.342,29.48,-1.4
2/16/14 14:36,0.42788328,0.343,29.48,-1.4
2/16/14 14:51,0.41067488,0.345,29.48,-1.4
2/16/14 15:06,0.41427488,0.347,29.48,-1.4
2/16/14 15:21,0.4189132,0.349,29.48,-1.4
2/16/14 15:36,0.45529824,0.352,29.48,-1.4
2/16/14 15:51,0.47149824,0.354,29.48,-1.4
2/16/14 16:06,0.4898216,0.357,29.48,-1.4
2/16/14 16:21,0.49394496,0.358,29.48,-1.4
2/16/14 16:36,0.46344496,0.36,29.48,-1.4
2/16/14 16:51,0.47974496,0.334,29.48,-1.4
2/16/14 17:06,0.48620664,0.335,29.48,-1.4
2/16/14 17:21,0.50693,0.336,29.48,-1.4
2/16/14 17:36,0.50953,0.337,29.48,-1.4
2/16/14 17:51,0.51603,0.338,29.48,-1.4
2/16/14 18:06,0.53571504,0.339,29.48,-1.4
2/16/14 18:21,0.53541504,0.34,29.48,-1.4
2/16/14 18:36,0.53121504,0.34,29.48,-1.4
2/16/14 18:51,0.55030008,0.34,29.48,-1.4
2/16/14 19:06,0.55196176,0.341,29.48,-1.4
2/16/14 19:21,0.54406176,0.341,29.48,-1.4
2/16/14 19:36,0.53962344,0.341,29.48,-1.4
2/16/14 19:51,0.3875468,0.342,29.48,-1.4
2/16/14 20:06,-0.45531488,0.343,29.48,-1.4
2/16/14 20:21,-0.52899152,0.344,29.48,-1.4
2/16/14 20:36,-0.4641532,0.344,29.48,-1.4
2/16/14 20:51,-0.42266816,0.346,29.48,-1.4
2/16/14 21:06,-0.4114532,0.345,29.48,-1.4
2/16/14 21:21,-0.34306816,0.346,29.48,-1.4
2/16/14 21:36,-0.2863448,0.347,29.48,-1.4
